Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-07 00:00:00-04:00,59.400554766605836,62.963221014470975,57.17878364182828,60.8491096496582,41305800,0.0,0.0
2025-04-08 00:00:00-04:00,63.315571934634946,64.23559522868288,59.58651942392953,60.761024475097656,27374200,0.0,0.0
2025-04-09 00:00:00-04:00,59.35162000191184,65.76245931675614,58.16732899618763,64.92073059082031,42744800,0.0,0.0
2025-04-10 00:00:00-04:00,63.57004524473216,63.61898591312283,60.183562316619664,61.769142150878906,29026000,0.0,0.0
2025-04-11 00:00:00-04:00,60.23249633000314,62.268301838986346,58.38265265747916,61.181884765625,33867000,0.0,0.0
2025-04-14 00:00:00-04:00,61.81807638230946,62.65001917113554,61.074225299274794,61.75934982299805,28057800,0.0,0.0
2025-04-15 00:00:00-04:00,62.09212718954973,64.03005887418297,61.95510228260324,63.168758392333984,20903300,0.0,0.0
2025-04-16 00:00:00-04:00,62.53257089554667,63.599416270594986,62.023618543042936,62.62065887451172,17351000,0.0,0.0
2025-04-17 00:00:00-04:00,63.0121535654537,64.31389763497994,62.70874234146537,63.33514404296875,18961800,0.0,0.0
2025-04-21 00:00:00-04:00,62.83597870730239,63.77558874311062,62.05298030052544,62.650020599365234,17859100,0.0,0.0
2025-04-22 00:00:00-04:00,63.335143460516896,64.99902903201264,63.335143460516896,64.8228530883789,17536600,0.0,0.0
2025-04-23 00:00:00-04:00,66.00714420328717,68.02337420011517,66.00714420328717,66.49652099609375,20678800,0.0,0.0
2025-04-24 00:00:00-04:00,66.26161014529227,68.36593170129598,66.06586242871846,68.08209228515625,18420900,0.0,0.0
2025-04-25 00:00:00-04:00,67.60250844261564,68.69871512375217,67.53399599175067,68.24848937988281,17775900,0.0,0.0
2025-04-28 00:00:00-04:00,68.3267881913328,69.06085341029356,67.21100965589623,67.95486450195312,16694100,0.0,0.0
2025-04-29 00:00:00-04:00,67.48505665702766,69.82427712634485,67.48505665702766,69.5893783569336,24563600,0.0,0.0
2025-04-30 00:00:00-04:00,68.18975577124738,69.89279226813038,67.85698315960384,69.50128936767578,23953000,0.0,0.0
2025-05-01 00:00:00-04:00,69.25659980361827,70.93026739381806,68.93360935622096,70.28428649902344,19672500,0.0,0.0
2025-05-02 00:00:00-04:00,71.44901920932598,72.58437707147586,71.3217839181394,72.23202514648438,18347400,0.0,0.0
2025-05-05 00:00:00-04:00,71.79157564963852,73.29885710195649,71.48816442070934,72.28095245361328,16070400,0.0,0.0
2025-05-06 00:00:00-04:00,71.58603551598188,72.61372975145193,71.01835665320229,71.91881561279297,18095100,0.0,0.0
2025-05-07 00:00:00-04:00,72.036257792941,72.7213897393582,71.42943538780486,71.62518310546875,14310300,0.0,0.0
2025-05-08 00:00:00-04:00,72.1243573055255,72.41797891382652,71.08687338109536,71.75242614746094,19957500,0.0,0.0
2025-05-09 00:00:00-04:00,71.97876815506619,72.07717897055277,70.88639083415819,71.29972076416016,11136900,0.4,0.0
2025-05-12 00:00:00-04:00,73.79940100961906,74.05527515899412,72.89400941430988,73.69114685058594,20425500,0.0,0.0
2025-05-13 00:00:00-04:00,74.24226027779345,75.36416018054784,73.77972114962436,74.78352355957031,13635100,0.0,0.0
2025-05-14 00:00:00-04:00,75.02955811729397,75.27558894172869,74.6260714695188,75.06892395019531,14067100,0.0,0.0
2025-05-15 00:00:00-04:00,74.85240879903107,75.3051045737266,74.12415972741341,74.3898696899414,15303900,0.0,0.0
2025-05-16 00:00:00-04:00,74.36035324852027,75.1378115471354,74.1733749293955,74.97051239013672,13864600,0.0,0.0
2025-05-19 00:00:00-04:00,74.3997135846879,75.19685849480412,74.2324144400486,74.85240936279297,12720500,0.0,0.0
2025-05-20 00:00:00-04:00,74.28162556433558,74.66543302781953,73.87813143139557,74.32098388671875,10655600,0.0,0.0
2025-05-21 00:00:00-04:00,73.75020034367769,73.93717865957886,71.92956628541246,72.02798461914062,17711300,0.0,0.0
2025-05-22 00:00:00-04:00,71.97876931305674,72.71686170347634,71.32925191378483,72.22480010986328,9717000,0.0,0.0
2025-05-23 00:00:00-04:00,70.75846349830198,72.02798339756461,70.75846349830198,71.67369842529297,9260900,0.0,0.0
2025-05-27 00:00:00-04:00,72.44131296792139,72.91368792286784,71.89020635106236,72.81527709960938,11014100,0.0,0.0
2025-05-28 00:00:00-04:00,73.02194171302571,73.17940503605753,72.16575929589978,72.55941009521484,8711100,0.0,0.0
2025-05-29 00:00:00-04:00,73.22861554262263,73.8879763262983,72.16576061748702,73.3270263671875,14016600,0.0,0.0
2025-05-30 00:00:00-04:00,73.02193443443403,73.61241432868174,72.55940286272683,73.59272766113281,17042000,0.0,0.0
2025-06-02 00:00:00-04:00,73.08099560630136,73.56321390281508,72.10670817006604,73.53369140625,11237500,0.0,0.0
2025-06-03 00:00:00-04:00,73.53368633193013,74.62606367904435,73.18924471533198,74.44892120361328,13193500,0.0,0.0
2025-06-04 00:00:00-04:00,76.46637019110209,77.54891172556222,74.1832046508789,74.1832046508789,29578000,0.0,0.0
2025-06-05 00:00:00-04:00,74.40955727376848,74.55717725843903,73.00226076866944,73.71083068847656,20138400,0.0,0.0
2025-06-06 00:00:00-04:00,74.94099104999245,75.54130686568301,74.62607189325846,75.11813354492188,10988000,0.0,0.0
2025-06-09 00:00:00-04:00,75.3346382297355,75.48225071148393,74.72447910820524,75.24606323242188,13453200,0.0,0.0
2025-06-10 00:00:00-04:00,74.95082451471724,75.13780281210514,73.93717133884073,74.25209045410156,14892900,0.0,0.0
2025-06-11 00:00:00-04:00,74.34066454529265,74.51780701475181,73.38606387699967,73.74034881591797,16442400,0.0,0.0
2025-06-12 00:00:00-04:00,73.1498800646422,73.33685836908447,72.00829353608658,72.8349609375,14522500,0.0,0.0
2025-06-13 00:00:00-04:00,71.76226536810793,72.61845529595946,70.7879854559076,71.2111587524414,21168300,0.0,0.0
2025-06-16 00:00:00-04:00,72.23464775484845,72.54956689322391,71.77210862792666,71.98861694335938,16231500,0.0,0.0
2025-06-17 00:00:00-04:00,71.62449130608604,72.04766461793334,71.15211633506777,71.34893798828125,14156800,0.0,0.0
2025-06-18 00:00:00-04:00,71.49655368180295,73.94701840575974,71.41782202194736,73.5533676147461,23498300,0.0,0.0
2025-06-20 00:00:00-04:00,74.04543279087285,74.57686025808366,73.87813363682446,74.20289611816406,27677500,0.0,0.0
2025-06-23 00:00:00-04:00,73.93717418434889,75.80700978803709,73.63209839139822,75.7873306274414,17375700,0.0,0.0
2025-06-24 00:00:00-04:00,76.48605796182925,77.49970367846015,76.48605796182925,76.86986541748047,16342300,0.0,0.0
2025-06-25 00:00:00-04:00,77.03716274420654,78.05080843690439,76.75176611577228,77.81462097167969,13954500,0.0,0.0
2025-06-26 00:00:00-04:00,78.178749958705,78.82826737096099,77.93271915698024,78.69049072265625,18214800,0.0,0.0
2025-06-27 00:00:00-04:00,78.72985455974843,78.87747453870075,77.70636554948001,78.23779296875,21324200,0.0,0.0
2025-06-30 00:00:00-04:00,79.20224641411356,79.81239805425761,78.64129643396488,78.84796142578125,21685800,0.0,0.0
2025-07-01 00:00:00-04:00,78.77907270118322,80.21589180967177,78.64129604066137,80.19620513916016,20967100,0.0,0.0
