Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-07 00:00:00-04:00,132.75573084190827,139.89448002294344,131.37774062774818,134.1145782470703,17817000,0.0,0.0
2025-04-08 00:00:00-04:00,137.94232848673326,138.26769784742964,129.06196293576758,131.0332489013672,12904400,0.0,0.0
2025-04-09 00:00:00-04:00,129.20550337574008,141.11935370771013,128.1145969150179,139.74136352539062,16846800,0.0,0.0
2025-04-10 00:00:00-04:00,137.0523792026675,137.4447264788507,127.70311011351575,129.16722106933594,20991200,0.0,0.0
2025-04-11 00:00:00-04:00,129.19592011584632,131.21505559759441,126.35381911543112,129.7892303466797,17224400,0.0,0.0
2025-04-14 00:00:00-04:00,132.516490837519,132.57390466022957,128.32512116111957,129.49258422851562,9628200,0.0,0.0
2025-04-15 00:00:00-04:00,128.53565754600254,130.74617749041272,128.4686650135366,128.7461700439453,9334800,0.0,0.0
2025-04-16 00:00:00-04:00,129.5691548120756,131.62657638995233,128.99500185675393,129.5308837890625,8637200,0.0,0.0
2025-04-17 00:00:00-04:00,130.80360736282756,134.20073368534716,130.57393742550929,131.9327850341797,8434400,0.0,0.0
2025-04-21 00:00:00-04:00,130.16245357204318,130.42081580813482,126.63135699526187,127.97106170654297,9967500,0.0,0.0
2025-04-22 00:00:00-04:00,129.435156253727,132.28683600618854,129.1289443309788,131.38731384277344,7984700,0.0,0.0
2025-04-23 00:00:00-04:00,131.30121118256397,132.58350207634803,129.3299105139617,130.7940216064453,10002000,0.0,0.0
2025-04-24 00:00:00-04:00,131.98060013770652,133.39686120872665,131.31074791504045,133.08108520507812,7745800,0.0,0.0
2025-04-25 00:00:00-04:00,132.37296871620254,133.06196385682404,131.33947600527026,132.7557373046875,6878500,0.0,0.0
2025-04-28 00:00:00-04:00,132.9853995706344,134.41123949385766,132.70787994851045,134.06674194335938,6715500,0.0,0.0
2025-04-29 00:00:00-04:00,132.71747686104845,133.98062498504135,132.60264919569096,133.30120849609375,7343800,0.0,0.0
2025-04-30 00:00:00-04:00,132.05717234873208,132.20070691278494,128.36339868302625,130.20071411132812,13858000,0.0,0.0
2025-05-01 00:00:00-04:00,129.58826713441354,132.00931396718812,129.3011834234551,130.39208984375,10199800,0.0,0.0
2025-05-02 00:00:00-04:00,131.94234884559893,133.76052152195993,129.46387334878048,132.53564453125,12393200,0.0,0.0
2025-05-05 00:00:00-04:00,130.880153625731,131.10024483881313,129.35861413944443,129.6648406982422,9665000,0.0,0.0
2025-05-06 00:00:00-04:00,130.47824591385373,131.39689641289212,129.22464733016898,129.7605438232422,9916200,0.0,0.0
2025-05-07 00:00:00-04:00,130.2102925579741,130.43038375631284,128.82272363369017,129.9423370361328,8422100,0.0,0.0
2025-05-08 00:00:00-04:00,130.8036004065629,132.90885694744918,130.59307329230566,131.13851928710938,8669300,0.0,0.0
2025-05-09 00:00:00-04:00,132.91840994913653,133.368171055509,131.77008962290932,132.5260772705078,5965700,0.0,0.0
2025-05-12 00:00:00-04:00,136.31552937890692,137.52127807601758,134.51649963994018,135.52127075195312,8028200,0.0,0.0
2025-05-13 00:00:00-04:00,135.43516925650638,137.06195775651736,134.8514376333728,136.21986389160156,8536800,0.0,0.0
2025-05-14 00:00:00-04:00,135.6552430506502,136.10500414192558,134.6696001319024,135.56912231445312,6453600,0.0,0.0
2025-05-15 00:00:00-04:00,133.97102760643907,136.32509637340712,133.50212375321058,136.13369750976562,7545400,0.0,0.0
2025-05-16 00:00:00-04:00,136.55477421866905,136.84185795990106,134.64090207936974,135.98062133789062,8200100,0.0,0.0
2025-05-19 00:00:00-04:00,135.0895205387903,135.1379530922306,132.81332354295895,134.1403045654297,7713600,1.71,0.0
2025-05-20 00:00:00-04:00,133.9465712898682,134.39213007997776,132.7261507805871,132.9586181640625,6503900,0.0,0.0
2025-05-21 00:00:00-04:00,132.32901211194675,132.82300340798443,131.23451338564018,131.30230712890625,9073200,0.0,0.0
2025-05-22 00:00:00-04:00,130.75022100767148,131.71881287141724,129.56853775153857,131.04078674316406,8877600,0.0,0.0
2025-05-23 00:00:00-04:00,130.16905929459546,132.4936738435721,129.84942220769184,132.25152587890625,7025900,0.0,0.0
2025-05-27 00:00:00-04:00,133.06515894307807,133.636624612658,132.12562362483476,133.5010223388672,8348900,0.0,0.0
2025-05-28 00:00:00-04:00,134.42118744608126,134.43086804478887,131.39918534082628,131.7478790283203,6876300,0.0,0.0
2025-05-29 00:00:00-04:00,132.21280350782854,133.60757830516508,131.82537263280864,133.57852172851562,7554300,0.0,0.0
2025-05-30 00:00:00-04:00,132.58086362628123,133.13295332235842,130.96331693140323,132.40650939941406,12858900,0.0,0.0
2025-06-02 00:00:00-04:00,134.14028997831076,134.33400539146604,132.14497836214937,133.5106964111328,9076600,0.0,0.0
2025-06-03 00:00:00-04:00,133.32667390259425,136.1743365554018,132.30966419476874,135.16700744628906,9001300,0.0,0.0
2025-06-04 00:00:00-04:00,135.04108206593415,136.21308477783828,133.0167285249121,133.0554656982422,8735600,0.0,0.0
2025-06-05 00:00:00-04:00,133.81095955160248,133.9465618208254,132.40650431046387,132.6002197265625,6342600,0.0,0.0
2025-06-06 00:00:00-04:00,133.7528495720818,136.19370525543434,133.7528495720818,135.8062744140625,6563500,0.0,0.0
2025-06-09 00:00:00-04:00,136.13559323724263,137.67565079685772,135.3026036197932,136.3389892578125,7159500,0.0,0.0
2025-06-10 00:00:00-04:00,137.753127523428,140.38769841221557,137.452866428966,138.84764099121094,9841500,0.0,0.0
2025-06-11 00:00:00-04:00,139.6612614055957,140.5620447331385,138.13088450697597,140.23272705078125,9256700,0.0,0.0
2025-06-12 00:00:00-04:00,139.9615239485203,140.63953529547732,138.92512356281972,140.41676330566406,6999400,0.0,0.0
2025-06-13 00:00:00-04:00,142.4604906780596,142.9641625769393,140.00025910931325,141.32723999023438,14148000,0.0,0.0
2025-06-16 00:00:00-04:00,141.15290090405688,142.25709513719596,139.22541238015725,141.4434814453125,10105100,0.0,0.0
2025-06-17 00:00:00-04:00,142.70264765976103,145.2694103055945,141.89871460212234,144.17491149902344,11330300,0.0,0.0
2025-06-18 00:00:00-04:00,144.74635370299762,145.45342154329342,143.06099873482276,143.53561401367188,9841900,0.0,0.0
2025-06-20 00:00:00-04:00,143.85525691125318,145.19190353250275,143.2547199508574,144.8529052734375,23705900,0.0,0.0
2025-06-23 00:00:00-04:00,147.34217823741298,147.37123480872472,141.72435768392108,142.2473907470703,10540600,0.0,0.0
2025-06-24 00:00:00-04:00,140.00026307425196,141.79216395436643,138.6636163371751,139.04136657714844,10778400,0.0,0.0
2025-06-25 00:00:00-04:00,138.90576902366007,139.6709501277088,138.0340274390483,138.73141479492188,7386100,0.0,0.0
2025-06-26 00:00:00-04:00,139.18664856183673,140.5233100699565,138.89606804534907,139.90341186523438,7415700,0.0,0.0
2025-06-27 00:00:00-04:00,140.00995825239727,140.1261845477499,138.0921504813839,139.27381896972656,9213500,0.0,0.0
2025-06-30 00:00:00-04:00,138.5473903235491,139.57411023721775,137.92749204749788,138.69268798828125,6980300,0.0,0.0
2025-07-01 00:00:00-04:00,138.83795430565732,141.67593615390686,138.03402128460476,140.9979248046875,8508200,0.0,0.0
2025-07-02 00:00:00-04:00,142.39267910134646,143.36127092790235,140.9010541914473,143.33221435546875,8228700,0.0,0.0
2025-07-03 00:00:00-04:00,143.196608464788,144.30080252791885,142.731688538085,143.7099609375,5173300,0.0,0.0
2025-07-07 00:00:00-04:00,142.7704315185547,143.51625137474534,141.00760205246786,142.7704315185547,9460900,0.0,0.0
2025-07-08 00:00:00-04:00,142.69297002649532,148.42703247070312,142.63484209596132,148.42703247070312,14082100,0.0,0.0
2025-07-09 00:00:00-04:00,148.1364391015312,149.12440692145196,147.69088034994698,148.21392822265625,9495900,0.0,0.0
2025-07-10 00:00:00-04:00,147.991158197802,150.40295748469734,146.9160205373234,149.32781982421875,8395100,0.0,0.0
2025-07-11 00:00:00-04:00,149.4440389517088,150.99379191600718,148.7466663752681,150.4320068359375,8333200,0.0,0.0
2025-07-14 00:00:00-04:00,150.03487113343084,150.03487113343084,146.39297111068112,146.88694763183594,10706300,0.0,0.0
2025-07-15 00:00:00-04:00,146.83854502125934,147.5262370268257,145.53093998148978,145.95712280273438,7346300,0.0,0.0
